,id,name,genre,start_date,rating,votes,n_episodes,runtime1,runtime2,user_reviews,critic_reviews,cast
2828,tt0185819,The Adventures of Sinbad,Drama,1999,3.8,"1,293",3205,21min,21,7,,"Per-Olof Strandberg, Kimmo Makinen, Jonni Kullas, Esa Rinne, Miika Perakangas, Aku Lohimaki, Teresa Mecklin, Marika Kuortti, Panu Suuronen, Tuomo Savolainen"
2829,tt0424619,Salatut elamat,Comedy,2004,3.7,"1,291",11,,,,,"Serdar Akar, Yasar Seriner, Resul Ertas, Azime Aktas, Serap Gazel, Baris Guney, Turker Inanoglu, Aria, Bulent Terzioglu, Yiliz Demir"
2830,tt1188927,Barakamon,Crime,2008,7.8,"1,290",10,9h,5,11,2,"Otto Bathurst, Yann Demange, Luke Watson, Marc Jobst, Peter Moffat, Hilary Salmon, Sue Smith, Pier Wilkie, Steve Lightfoot, Andrew Wood"
2831,tt3660104,Still Star-Crossed,Animation,2014,8.4,"1,290",12,,,1,,"Masaki Tachibana, Taketomo Ishikawa, Shinya Iino, Kazuhisa Ã”no, Shingo Kaneko, Shinya Kawamo, Satomi Nakamura, Pierre Sugiura, Satsuki Yoshino, Kenji Kawai"
2832,tt5320160,Criminal Justice,Drama,2016,7.1,"1,289",51,30min,30,18,5,"Stefan Brogren, Philip Earnshaw, Eleanor Lindo, Randall Thorne, Samir Rehem, Celeste Bronfman, Ian MacIntyre, Kit Hood, Yan Moore, Linda Schuyler"
2833,tt5165412,Cennet mahallesi,Drama,2017,5.8,"1,290",7,43min,43,24,5,"Ericson Core, Jon Jones, Clark Johnson, Michael Offer, Tom Verica, Heather Mitchell, Melinda Taub, Linda Gase, Curtis Kheel, Rebecca Kirsch"
2834,tt1827163,Degrassi: Next Class,Reality-TV,2011,5,"1,289",78,43min,43,10,,"Joe Rosenzweig, Ruth Sinanian, Jennifer Graziano, Marvin Peart, Adam Gonzalez, Banks Tarver, Kevin Vargas, Jimmy Fox, Natalie Dixon, Sanjna Singh"
2835,tt0220178,Mob Wives,Drama,2000,7.8,"1,286",8,1h,1,36,1,"James Whitmore Jr., Mel Damski, Perry Lang, Robert M. Williams Jr., Steve Antin, Greg Berlanti, Andi Bushell, Ellen Byron, Kerry Ehrin, Lissa Kapstrom"
2836,tt0362867,Young Americans,Comedy,2003,6.6,"1,286",18,1h,1,21,1,"Michael Lange, Allison Liddi-Brown, Steve Miner, Darren Star, Jamie Babbit, Arvin Brown, Timothy Busfield, Dennis Erdman, Tom Moore, Arlene Sanford"
2837,tt1339238,Miss Match,Animation,2008,7.6,"1,286",12,,,7,4,"Keiza Kusakawa, Atsushi Nakayama, Masahiro Okada, Taiza Yoshida, Taiza Yoshida, Michio Fukuda, Tsutomu Miyazaki, Jason Grundy, Neal Malley, Kyle Phillips"
2838,tt0318898,Sekirei,Animation,1999,8.1,"1,286",13,,1.33,12,4,"Akitara Daichi, Akitara Daichi, Hideyuki Kurata, Shoichi Kumabe, Kazuaki Morijiri, Kei Fukura, Hiroaki Inoue, Yoshiyuki Matsuzaki, Taku Iwasaki, Akio Saita"
2839,tt0084996,"Ima, soko ni iru boku",Animation,1983,7.5,"1,284",18,23min,23,4,4,"Bill Melendez, Sam Jaimes, Robert Balser, Dick Horn, Steven Cuitlahuac Melendez, Phil Roman, Sam Nicholson, Charles M. Schulz, Bill Melendez, Lee Mendelson"
2840,tt4580372,Merli,Drama,2015,8.7,"1,284",26,58min,58,9,,"Eduard Cortes, Menna Fite, Hector Lozano, Laia Aguilar, Merce SÃ rrias, Susanna Jimenez, Hector Lozano, Aitor Montanchez, Conxa Orea, Xavier Capellas"
2841,tt0062572,The Charlie Brown and Snoopy Show,Adventure,1968,7.8,"1,281",66,51min,51,19,6,"Don Weis, Jack Arnold, Michael Caffey, Barry Shear, Bruce Kessler, Leonard Horn, Gerd Oswald, Jeannot Szwarc, George Tyne, Leslie Stevens"
2842,tt0090399,It Takes a Thief,Comedy,1987,8.3,"1,280",82,40min,40,3,,"Mihailo Vukobratovic, Andrija Djukic, Aleksandar Djordjevic, Ljiljana Pavic, Sinisa Pavic, Nenad Romano, Vojislav Kostic, Dado Topic, Miroslav Vorkapic, Petar Putnikovic"
2843,tt2160915,Bolji zivot,Adventure,2012,8.6,"1,280",27,50min,50,1,,"Dragan Bjelogrlic, Ivan Zivkovic, Ranko Bozic, Dimitrije Vojnov, Srdjan Dragojevic, Stevan Koprivica, Dragan Bjelogrlic, Goran Bjelogrlic, Dejan Petrovic, Zvonimir Simunec"
2844,tt1943276,"Montevideo, Bog te video!",Comedy,2012,5.4,"1,278",25,24min,24,10,1,"Eric Dean Seaton, Rich Correll, Roger Christiansen, David DeLuise, Sheldon Epps, Shannon Flynn, Sean K. Lambert, Adam Weissman, Neal Israel, Jim O'Doherty"
2845,tt3755578,How to Rock,Comedy,2010,5.9,"1,277",22,20min,20,6,,Felix Kjellberg
2846,tt0166064,PewDiePie,Game-Show,1998,6.1,"1,277",86,1h,1,13,,"Ian Hamilton, Jonathan Bullen, Paul Kirrage, Claire Michel, Patricia Mordecai, Steven Knight, Ed Payne, James Ellis, Mary Kirkland, Deborah Koby"
2847,tt0421306,Who Wants to Be a Millionaire,Animation,2005,7.1,"1,276",30,23min,23,12,1,"Mike Girard, Douglas TenNapel, Douglas TenNapel, Scott Kreamer, Peter Hastings, Mitch Watson, Nicole Dubuc, Thomas Krajewski, John P. McCann, Monique Beatty"
2848,tt1453090,Catscratch,Reality-TV,2009,3.6,"1,276",45,30min,30,2,3,"T.J. Shanks, Mike Mohr, Devon Dunlap, Kevin Burns, Zack Whitford, Kevin Burns, Scott Hartford, Rebecca Gullion, Lauren Weinstein, Katie Moran"
2849,tt0103360,Kendra,Comedy,1992,7.1,"1,275",13,5h,5,27,3,"John Fortenberry, Ben Stiller, Troy Miller, Paul Miller, Judd Apatow, Jeff Kahn, Ben Stiller, Robert Cohen, David Cross, Brent Forrester"
2850,tt0211153,The Ben Stiller Show,Comedy,1991,8.4,"1,275",24,15min,15,3,,"Carsten Knudsen, Uffe RÃ¸rbak Madsen, Hans-Erik Saks, Viggo Sommer, Carsten Knudsen, Uffe RÃ¸rbak Madsen, Hans-Erik Saks, Viggo Sommer, Adam Price, Hans-Erik Saks"
2851,tt2358629,The Julekalender,Comedy,2012,7.7,"1,273",18,30min,30,9,1,"Adam Miller, Sasha Ransome, Bernadette Davis, Helen Williams, Bernadette Davis, Justin Davies, Rhian Griffiths, Angela Sinden, Charlie Leech, Alison Passey"
2852,tt0446224,Some Girls,Drama,2005,1.4,"1,272",194,25min,25,3,,"Tamas Zilahy, Peter Kubinszky, Peter Soas, Rabert Pajer, Janos Szarka, Andras Kovacs M., Peter Gazdag, Eszter Gyalog, Krisztina Goda, Edit Zakal"
2853,tt1569972,Jaban rosszban,Reality-TV,2010,7.6,"1,271",61,,,10,2,"Adam Vetri, John McLaughlin, Isabel Vargas, Mitch Rosa, Ralph Wikke, Hank Leukart, Paul Cabana, John McLaughlin, Heather Murphy, Zachary Green"
2854,tt2339875,Top Shot,Animation,2012,7.4,"1,270",24,24min,24,2,2,"Masakazu Ohara, Kunihiro Mori, Tsuyoshi Hida, Hiroshi Ikehata, Yasuhiro Geshi, Masato Sato, Kazuo Miyake, Tomokazu Tokoro, Masakazu Amiya, Hiroyuki Hashimoto"
2855,tt4591680,Accel World,Comedy,2015,5.7,"1,267",42,30min,30,26,1,"Bob Koherr, Rich Correll, Robbie Countryman, Shannon Flynn, Lauren Breiting, Phillip David Lewis, Victor Gonzalez, A. Laura James, Benjamin DeJesus, Pamela Eells"
2856,tt0207889,Bunk'd,Drama,1999,7.4,"1,267",33,1h,1,19,,"David Petrarca, Mel Damski, Michael Pavone, Dennie Gordon, Michael Katleman, Stephen Cragg, James Frawley, Bruce Seth Green, Bethany Rooney, Kristoffer Tabori"
2857,tt4869896,Overlord,Animation,2015,7.8,"1,268",13,,,5,2,"Naoyuki Itou, Shoji Katayama, Yoshiaki Kawajiri"
2858,tt0174388,Jack & Jill,Action,1998,7.4,"1,267",65,30min,30,18,,"Shawn Levy, Gordon Langevin, Stacey Stewart Curtis, Roz Owen, John Bell, Jean-Marie Comeau, Otta Hanus, Larry A. McLean, Pat Williams, Don McCutcheon"
2859,tt2963600,The Famous Jett Jackson,Comedy,2012,7.6,"1,267",230,,,3,1,"Mike Matei, James Rolfe, James Rolfe, James Rolfe, Mike Matei, Mike Matei"
2860,tt1286883,James & Mike Mondays,Comedy,2008,2,"1,267",46,,,1,,"Yasar Seriner, Resul Ertas"
2861,tt0212395,Now and Again,Adventure,1999,8.3,"1,266",23,45min,45,51,3,"Vincent Misiano, Ronald L. Schwary, Glenn Gordon Caron, David Hugh Jones, Christopher Misiano, Susan Seidelman, Bryan Spicer, Alan Taylor, Timothy Van Patten, Harry Winer"
2862,tt0494287,Akasya duragi,Comedy,2007,7.9,"1,265",13,30min,30,4,1,"Don Scardino, Rodman Flender, Michael Fresco, Peter Lauer, Robert Duncan McNeill, Rob Burnett, Jon Beckerman, Rob Burnett, Karey Dornetto, Josh Siegal"
2863,tt0133318,The Knights of Prosperity,Documentary,1990,9,"1,265",12,,,3,,"Michael Gunton, David Attenborough, Peter Jones, Alastair Fothergill, Michael Gunton, Keenan Smart, Marion Zunz, George Fenton, Mike Herd, Martyn Colbeck"
2864,tt2761354,The Trials of Life,Adventure,2013,7.5,"1,264",39,26min,26,9,,"Craig Irvin, Alister Grierson, Rowan Woods, Daina Reid, Peter Salmon, Sian Davies, Peter Carstairs, Rachel Griffiths, Nicholas Verso, Tony Ayres"
2865,tt2699226,Nowhere Boys,Reality-TV,2013,7,"1,264",9,1h,1,9,2,"Tony Sacco, Trey Callaway, Anthony E. Zuiker, Vincent Acosta, Jennifer Akana Sturla, Mark Bettencourt, Joshua Caldwell, Trey Callaway, Vincent Cariati, Jesse Collver"
2866,tt1715368,Whodunnit?,Comedy,2009,3.7,"1,264",75,,,7,,"Dane Boedigheimer, Luke Barats, Dane Boedigheimer, Ross Everett, Spencer Grove, Bobby Jennings, Aaron Massey, Zack Scott, Andy Signore, Dane Boedigheimer"
2867,tt4452688,The Annoying Orange,Comedy,2016,6.2,"1,263",13,30min,30,14,4,"James Griffiths, Henry Chan, Adam Davidson, Jeremy Garelick, Jeff Melman, Bill Purple, Matt Sohn, Phil Traill, Jay Lacopo, Donald Diego"
2868,tt1726576,Cooper Barrett's Guide to Surviving Life,Comedy,2010,7.7,"1,262",6,30min,30,5,1,"David Kerr, Matt King, Oliver Lansley, Michelle Farr, Mark Freeland, Francis Gilson, Charlie Hanson, Matt King, Oliver Lansley, Jamie Cairney"
2869,tt2827534,Whites,Comedy,2013,6.8,"1,261",12,30min,30,19,,"Tony Dow, Matt Lipsey, Andrew Dawson, Steve Dawson, Tim Inman, David Walliams, Jo Sargent, Mark Freeland, John Sorapure, Robin Peters"
2870,tt1068433,Higurashi no naku koro ni: Kai,Animation,2007,8.2,"1,261",24,25min,25,2,3,"Chiaki Kon, Ryukishi07, Masashi Suzuki, Toshifumi Kawase, Fumihiko Shimo, Rika Nakase, Hiroyuki Mori, Mika Nomura, Takeshi Okamura, Kenji Kawai"
2871,tt1710295,Big School,Animation,2012,6.8,"1,260",110,11min,11,11,5,"Norton Virgien, Dan Nosella, Saul Blinkoff, Maria Estrada, Bronagh O'Hanlon, Damien O'Connor, Richard Keane, Jean Herlihy, Shane Collins, Chris Nee"
2872,tt0062589,Doc McStuffins,Action,1968,7,"1,260",123,1h,1,10,14,"Gene Nelson, Robert Michael Lewis, Earl Bellamy, George McCowan, Jerry Jameson, Philip Leacock, Richard Newton, Don McDougall, Lawrence Dobkin, Seymour Robbie"
2873,tt0112093,Mod Squad,Comedy,1995,7.2,"1,260",46,30min,30,25,5,"Rob Schiller, Alan Myerson, Lee Shallat Chemel, Paul Lazarus, Terri McCoy, Andrew D. Weyman, Pamela Fryman, Rick Beren, Max Tash, Michael J. Weithorn"
2874,tt1024167,Ned and Stacey,Reality-TV,2008,4.7,"1,259",110,,,27,2,"Greg Matthews, Keith Koslov, Rocco Rozzotti, Rob Lee, Mechelle Collins, Kevin Dill, Jack Cannon, Sonia Garcia Clyne, Bill Hochhauser, Hollie Lobosky"
2875,tt0092322,The Millionaire Matchmaker,Documentary,1987,7.9,"1,258",1192,1h,1,9,3,"John Griffin, Jeanne Begley, Selina Lin, Kevin Burns, Peter Jones, Morgan Neville, Lawrence Williams, Angie Corcetti, Barbara Hall, Jason Goodman"
2876,tt2340841,People Just Do Nothing,Animation,2012,7.9,"1,258",23,24min,24,1,,"Yasuhiro Takemoto, Hiroko Utsumi, Taichi Ishidate, Noriyuki Kitanohara, Kazuya Sakamoto, Eisaku Kawanami, Taiichi Ogawa, Rika Ota, Naoko Yamada, Ichirou Miyoshi"
2877,tt0982599,Biography,Comedy,2007,7.5,"1,258",92,,,1,2,"Daniel Drechsel-Grau, Marco Musienko, Holger T. Schmidt, Christoph Baer, Manuel Butt, Rolf Gade, Stephan Greitemeier, Markus Hennig, Stephan Herschung, Ralf Linus Hoke"
2878,tt0101226,Hyouka,Action,1991,8,"1,257",66,1h,1,12,1,"Clay Borris, Mario Azzopardi, Sam Firstenberg, Allan Eastman, Michael Robison, Rob Stewart, Jorge Montesi, Timothy Bond, Jerry Ciccoritti, Tibor Takacs"
2879,tt2070564,Switch: Reloaded,Comedy,2006,6.2,"1,256",1774,,,5,,"Aaron Cameron, Sean Harris, Ashkan Karbasfrooshan"
2880,tt3762198,Sweating Bullets,Comedy,2014,8.6,"1,254",17,30min,30,6,1,"Jack Clough, Asim Chaudhry, Steve Stamp, Allan Mustafa, Jon Petrie, Ash Atalla, Carleen Beadle, Emma Lawson, Chris Sussman, Jack Clough"
2881,tt0437758,WatchMojo,Talk-Show,2005,4.2,"1,254",519,1h,1,11,,"Scot Titelbaum, Brian Campbell, Nik Robinson, Jeff Zimmer, Ron Carroll, Mike Leonardo, Stuart Alpert, Tyra Banks, Becky Cohen Fortune, John Redmann"
2882,tt0096732,The Tyra Banks Show,Romance,1989,7.9,"1,253",68,1h,1,33,1,"Virgil W. Vogel, James Keach, Lee H. Katzin, Joseph L. Scanlan, George Mendeluk, Michael Preece, Kevin Hooks, Aaron Lipstadt, Guy Magar, Daniel Attias"
2883,tt3656076,The Young Riders,Comedy,2013,7.2,"1,253",82,25min,25,,,"Dmitry Gubarev, Igor Voloshin, Sergey Sentsov, Fyodor Stukov, Alexander Belov, Mikhail Chistov, Aleksei Ivanov, Alexey Lyapichev, Konstantin Mayer, Ksenya Voronia"
2884,tt3340712,Fizruk,Crime,2014,8.1,"1,252",36,1h,1,20,4,"Louis Choquette, Erik Canuel, Stefan Pleszczynski, Sturla Gunnarsson, Daniel Grou, Alison Lea Bingeman, Real Bosse, Danielle Dansereau, Lynne Kamm, Claude Legault"
2885,tt2535732,19-2,Comedy,2013,5.4,"1,250",49,30min,30,12,2,"Roger Christiansen, Trevor Kirschner, Shannon Flynn, Eric Dean Seaton, Bruce Leddy, Jonathan Judge, Robbie Countryman, Jonathan Weiss, Robert Peacock, Boyce Bugliari"
2886,tt0080299,Stella,Comedy,1980,6.6,"1,250",129,30min,30,16,,"Russ Petranto, Lee Lochhead, Earl Barret, Peter Baldwin, Phil Ramuno, Will Mackenzie, Charles S. Dubin, Howard Storm, Peter Frazer-Jones, John Bowab"
2887,tt1864017,Too Close for Comfort,Comedy,2012,8,"1,249",52,1h,1,12,,"Ashley Way, Tony Dow, Simon Delaney, Simon Massey, Susan Tully, Mandie Fletcher, Sandy Johnson, Juliet May, Minkie Spiro, Sarah O'Gorman"
2888,tt3400010,The Haunted Hathaways,Documentary,2014,8.9,"1,249",7,,,13,6,"Ken Burns, Ken Burns, Geoffrey C. Ward, Paul Barnes, Pam Tubridy Baucom, Elle Carriere, Jim Corbley, Erik Ewers, Anne Harrington, Susanna Steisel"
2889,tt4150884,The Roosevelts: An Intimate History,Documentary,2014,9.1,"1,249",8,1h,1,3,3,"Sophie Lanfear, Emma Napper, Tom Crowley, Various, Rupert Barrington, Michael Gunton, Sophie Lanfear, Miles Barton, Ian Gray, Tom Hugh-Jones"
2890,tt5045900,Life Story,Comedy,2015,8,"1,248",16,1h,1,4,,"Dae Yoon Jung, Sung-hee Jo"
2891,tt1494829,Geunyeoneun yeppeodda,Action,2010,7.6,"1,247",13,1h,1,5,1,"Mikael Salomon, Paul Shapiro, Holly Dale, Michael DeCarlo, John Fawcett, Ken Girotti, Chris Grismer, John T. Kretchmer, Allan Kroeker, David Solomon"
2892,tt0055710,Unnatural History,Western,1962,7.7,"1,245",249,1h,1,14,5,"Don McDougall, Abner Biberman, Anton Leader, William Witney, James Sheldon, Earl Bellamy, Charles S. Dubin, Michael Caffey, Maurice Geraghty, Richard L. Bare"
2893,tt4387170,The Virginian,Drama,2016,6.1,"1,245",9,1h,1,14,5,"Duane Clark, David Boyd, Ericson Core, Jean de Segonzac, Michael Offer, Michael Robison, Romeo Tirone, Chris Brancato, Adam Cooper, Bill Collage"
2894,tt1847054,Of Kings and Prophets,Drama,2011,6.4,"1,245",0,45min,45,,,"Gursel Ates, Taner Gundoner, Iraz Okumus, Filiz Alpgezmen, Kerem Karacakaya, Nilgun Sagyasar, Dogan Duru, Ozgur Cam, Ebru Arslan, Elif Tosyali"
2895,tt0092423,Derin Sular,Comedy,1987,7.5,"1,244",96,30min,30,16,1,"Bob Claver, Scott Baio, Selig Frank, Jack Regas, Russ Petranto, Stan Harris, Renny Temple, Michael Dimich, Jeffrey Ganz, Richard Albrecht"
2896,tt0309141,Out of This World,Animation,2002,6.8,"1,244",102,30min,30,18,4,"Larry Jacobs, Jason Groh, Brandon Lloyd, Bob Morris, Will Mathews, J. Meeka Stuart, George Arthur Bloom, Dave Dias, Dan Elish, Louise Gikow"
2897,tt1503278,Cyberchase,Comedy,2007,8.2,"1,244",8,,,2,2,"Jeremy Konner, Jeremy Konner, Derek Waters, Tom Gianas, Tom Gianas, Jeremy Konner, Derek Waters, Eric Binns, Craig Anstett, Brian R. Etting"
2898,tt2147999,Drunk History,Action,2011,9,"1,244",152,,,13,,"Nikhil Sinha, J.P. Sharma, Nilay, Subrat, Swati, Nikhil Sinha, Deepak Pandey, Janak Chauhan, Deependra Singh, Piyush Joshi"
2899,tt2933118,Devon Ke Dev... Mahadev,Adventure,2014,7,"1,244",11,42min,42,25,1,"Jack Cannon, Elise Doganieri, Bertram van Munster, Mark Fuller, Rob Eric, Jane Fleming, Mark Ordesky, Matt Silverberg, Michael Williams, Tiffany Faigus"
2900,tt0491560,The Quest,Animation,2005,7.7,"1,241",11,15min,15,6,4,"Loren Bouchard, Loren Bouchard, H. Jon Benjamin, Holly Schlesinger, Loren Bouchard, Ralph Guggenheim, Seth Piezas, Keith Crofford, Andrew Hasse, Mike Lazzo"
2901,tt0071059,RuPaul's Drag Race: Untucked!,Action,1975,8.1,"1,240",53,1h,1,20,8,"Tom Clegg, Douglas Camfield, David Wickes, Terry Green, Mike Vardy, William Brayne, Ted Childs, Jim Goddard, Viktors Ritelis, Christopher Menaul"
2902,tt1588754,Sukoru deizu,Reality-TV,2010,7.6,"1,240",97,,,1,1,"RuPaul, Fenton Bailey, Randy Barbato, Jennifer Stander, Dave Mace, Heather M. Porter, Steven Corfe, Chris McKim, Kenneth Leslie, Tom Campbell"
2903,tt1068993,Lucy: The Daughter of the Devil,Animation,2007,6.5,"1,240",12,,,16,1,"Keitara Motonaga, Makoto Uezu, Kaoru Okubo, Keitara Motonaga"
2904,tt0098774,The Sweeney,Adventure,1990,8.4,"1,239",87,1h,1,18,,"David G. Croft, Dominic Brigstocke, Jacques Antoine, Peter Arnold, David Bodycombe, Adam Howarth, Simon Tayler, Bob Thorne, Simonette Mougne, Dave Poole"
2905,tt4334446,The Crystal Maze,Comedy,2015,6.6,"1,239",10,21min,21,12,3,"McG, Linda Mendoza, Jay Chandrasekhar, John Fortenberry, Fred Goss, Michael Patrick Jann, Jay Karas, Victor Nelli Jr., Barbie Adler, J. Michael Feldman"
2906,tt0086742,Kevin from Work,Comedy,1984,6.9,"1,238",122,30min,30,11,4,"Bill Persky, Linda Day, David Trainer, Maureen Thorp, Sherry Coben, Bob Randall, Anne Flett-Giordano, Chuck Ranberg, Howard Korder, Peter Gethers"
2907,tt0302103,Kate & Allie,Drama,2002,6.5,"1,237",42,49min,49,20,4,"Laurence Moody, Julie Edwards, Roberto Bangura, Richard Signy, Jim Loach, Mike Adams, Paul Duane, David Holroyd, Craig Lines, Dominic Santana"
2908,tt4481248,Footballers' Wives,Comedy,2015,6,"1,237",10,21min,21,9,4,"Pamela Fryman, Eric Dean Seaton, Michael J. Shea, Ted Wass, David J. Nash, Carla Banks-Waddles, Aaron Shure, Nick Adams, Robb Chavis, Joshua Corey"
2909,tt0115279,Truth Be Told,Comedy,1996,7.9,"1,237",22,30min,30,13,1,"Gary Halvorson, Greg V. Fera, Tom Trbovich, Brian Henson, Jennifer Barrow, Dick Blasucci, Paul Flaherty, Darin Henry, Bernie Keating, Jim Lewis"
2910,tt0129695,Muppets Tonight,Action,1998,7.7,"1,235",22,1h,1,33,6,"Gregg Champion, Christopher Cain, William Wages, Steve Beers, Jerry Jameson, Peter Markle, Geoff Murphy, T.J. Scott, Gordon Lonsdale, Kevin Dowling"
2911,tt0169516,The Magnificent Seven,Action,1998,5.8,"1,235",50,30min,30,14,,"Chris Graves, Charlie Haskell, Andrew Merrifield, Simon Raby, T.J. Scott, Andrew Dettmann, Rob Tapert, Daniel Truly, Mark Edward Edens, Michael Edens"
2912,tt0066625,Young Hercules,Western,1971,7.7,"1,235",50,1h,1,20,5,"Jeffrey Hayden, Alexander Singer, Jack Arnold, Barry Shear, Richard Benedict, Fernando Lamas, Gene Levitt, Richard C. Bennett, Jeff Corey, Nicholas Colasanto"
2913,tt3115338,Alias Smith and Jones,Animation,2014,7.5,"1,234",36,25min,25,4,6,"Akiyuki Shinbo, Naoyuki Tatsuwa, Yukito Kizawa, Muneo Nakamoto, Akiyuki Shinbo, Fuyashi Tou, Miku Ã”shima, Rei Egami, Ken Naita"
2914,tt2570866,Nisekoi,Drama,2011,6.5,"1,234",19,,,3,,"Aakashdeep Chhetri, Rohit Raj Goyal, Seema Mantri, Shashi Mittal, Raghuvir Shekhawat, Sumeet H. Mittal, Shashi Mittal, Kailash Kher, Shubha Mudgal, Sudesh Kotain"
2915,tt0073990,Diya Aur Baati Hum,Comedy,1976,8,"1,233",21,30min,30,20,5,"Gareth Gwenlan, John Howard Davies, David Nobbs, Gareth Gwenlan, John Howard Davies, Ronnie Hazlehurst, Bill Harris, Dan Rae, Graham Walker, Chris Lovett"
2916,tt0354262,The Fall and Rise of Reginald Perrin,Comedy,2002,8.4,"1,232",12,30min,30,7,1,"Mark Nunneley, Bill Bailey, Kevin Eldon, Simon Godley, Mark Kotting, Mark Lamarr, Sean Lock, Martin Trenaman, Phil Bowker, Jon Plowman"
2917,tt0096643,15 Storeys High,Comedy,1989,6.2,"1,229",96,30min,30,8,,"Michael Lembeck, Ellen Gittelsohn, Will Mackenzie, Linda Day, Howard Storm, Jim Evering, Skip Collector, Mary Lou Belli, Gerald McRaney, Richard C. Okie"
2918,tt0285358,Major Dad,Comedy,2001,6.2,"1,229",18,30min,30,16,3,"Andrew D. Weyman, Andy Ackerman, Mitchell Hurwitz, Carol Leifer, Chuck Martin, Darin Henry, Rob LaZebnik, Jim Gerkin, Sue Kolinsky, Ric Swartzlander"
2919,tt0424603,The Ellen Show,Animation,2004,5.4,"1,228",72,30min,30,12,1,"Mauro Casalese, Virginie Jallot, Ridd Sorensen, Jeffrey Agala, Dave Woodgate, Kenneth Chu, Mike Kubat, Kevin Gillis, Bob Davies, Trevor Bentley"
2920,tt0101213,The Raccoons,Family,1991,8,"1,228",24,25min,15,2,2,"Stephan Apelgren, Anders Jacobsson, Soren Olsson, Thomas Lindahl, Bjorn Bondeson, Bo Johansson, Lennart Johansson, Martin Lundbom, Par-Olof Rekola, Helene Berlin"
2921,tt4147780,Atomic Betty,Drama,2015,5.5,"1,227",8,1h,1,8,2,"Jeremiah S. Chechik, Jennifer Lynch, Rachel Talalay, Eli Roth, Ti West, Jessica Brickman, John E. Deaver, Matt Lambert, Trevor Silverstein, William S. Walker"
2922,tt0488477,Sunes jul,Animation,2006,7.8,"1,227",37,,,5,2,"Tsutomu Mizushima, Shinsuke Terasawa, Makoto Baba, Tara Iwasaki, Yoshitaka Koyama, Yukio Kuroda, Masahiko Watanabe, Yoshinori Iwanaga, Teisou Koyama, Yoshio Mukainakano"
2923,tt0131183,South of Hell,Animation,1985,7.5,"1,228",60,25min,25,15,,"Kevin Gillis, Sebastian Grunstra, Paul Schibli, Kevin Gillis, Mary Crawford, Alan Templeton, Derek Diorio, Dan Lalande, Darson Hall, Gerald Tripp"
2924,tt0191733,XXXHOLiC,Comedy,1993,7.4,"1,227",70,52min,52,2,,"Aleksandar Djordjevic, Slobodan Suljagic, Ljiljana Pavic, Sinisa Pavic, Dusan Karuovic, Vojislav Lukic, Darko Bogdanovic, Dragan Matijevic, Petar Putnikovic, Radomir Todorovic"
2925,tt0098945,Srecni ljudi,Comedy,1990,7.8,"1,225",47,30min,30,9,1,"Gareth Gwenlan, Sue Bysh, Michael Aitkens, Gareth Gwenlan, Alec Curtis, John Dunstan, Glenn Hyde, Chris Wadsworth, Rob Poole, Simon Price"
2926,tt0075528,Waiting for God,Drama,1977,7.3,"1,225",114,1h,50,13,,"Alexander Singer, Roger Young, Burt Brinckerhoff, Gene Reynolds, Peter Levin, Mel Damski, Charles S. Dubin, Allen Williams, Alan Cooke, Seth Freeman"
2927,tt0276656,Lou Grant,Music,2000,5,"1,225",126,30min,30,6,1,"Anthony Amoia, Erika Clarke, Erika Clarke, Lauren Lazin, Herman Flores, Gina Colon-Bumbalo, Stephanie Saster Dunphy, Marshall Eisen, Scott Forsythe, Andrew Huang"
2928,tt0954636,Cribs,Comedy,2008,7.9,"1,225",22,,,1,2,"Sophie Allet-Coche, Franziska Meyer Price, Oliver Schmitz, Christian Ditter, Holger Haase, Bora Dagtekin, Vivien Hoppe, Antonia Rothe, Steffi Ackermann, Silke Steiner"
2929,tt1558182,Doctor's Diary - Manner sind die beste Medizin,Comedy,2010,7.1,"1,224",48,,,6,,"Scott Smith, Jason Priestley, James Genn, James Allodi, Shawn Thompson, Sheri Elwood, Derek Filiatrault, Sheri Elwood, Dennis Heaton, Kyle Muir"
